PID,Degradability
P374119,0.622874786696202
P342595,0.6227821712840094
P090474,0.6226688167668701
P460194,0.6224135982865093
P030109,0.6217985541649689
P462203,0.6216328767957676
P402426,0.6211256891714105
P382248,0.6209733449783821
P180039,0.62091728866847
P090084,0.6208129289370559
P322138,0.6208091007809664
P342113,0.6206651663341505
P462230,0.620597827288704
P462464,0.6205365884874319
P100439,0.6205250611844295
P100252,0.620399166276618
P040323,0.6202241386101159
P382383,0.6202106065824124
P382383,0.6202106065824124
P322074,0.6201898620349686
P470087,0.6200787307640053
P332456,0.6196706478438767
P380149,0.6194052296757306
P070630,0.6193407359240475
P402425,0.6190217404830793
P390227,0.6187157630659001
P100676,0.6186012028204506
P450040,0.618406761146816
P522020,0.6181533480316117
P070565,0.6180815951288852
P100189,0.6178253997667679
P020130,0.6177544737365923
P020122,0.6177544380603159
P452029,0.6176447487001087
P030064,0.6174542678875605
P412046,0.6174400596568799
P412045,0.6174400139402928
P150020,0.617222728591394
P390079,0.6172183815427766
P070553,0.617150102556826
P170006,0.6167419134287113
P372966,0.6167382292625987
P322025,0.6166647111363897
P380143,0.6164709533605959
P030035,0.6164222429622512
P090297,0.6161585688306999
P090193,0.6161585234864764
P090008,0.6161585203429278
P090393,0.6161585199745678
P210024,0.6161064401382419
P332349,0.616088500209068
P462195,0.6157902959163652
P090205,0.6157696027043718
P332014,0.6154549007494332
P462482,0.6152859363488297
P470104,0.6150766800199174
P170001,0.6150580758282035
P100690,0.6147987961551741
P180006,0.6146782417906356
P340141,0.6146267307300368
P382336,0.6143761493587178
P090288,0.6141674463613199
P160081,0.6141376592889509
P392453,0.6141205190973062
P380025,0.6138622285727103
P370311,0.6136665624291873
P080013,0.6136188830866263
P100661,0.613578950043036
P140007,0.6135597292954429
P373283,0.613470385575529
P210008,0.6134025711689537
P370239,0.6132655367326325
P370612,0.6131438530186955
P330071,0.6129459899863188
P340132,0.6126995053976035
P070337,0.6126639406650196
P134415,0.6124520725676581
P332261,0.6121706472460828
P070091,0.6117709403903733
P372882,0.6117451374693473
P472178,0.6117391486892105
P090390,0.6117184555378326
P090463,0.611717434940459
P060035,0.6116756741336139
P060028,0.6116279639661968
P380159,0.6114926706896924
P330079,0.6114831540734073
P070016,0.6112129925320189
P090281,0.611185449053238
P460158,0.6107697504820724
P374029,0.6106928249836419
P374029,0.6106928249836419
P522051,0.6104671664073547
P522064,0.610467025612422
P020156,0.6102303443738959
P520034,0.6098856930218339
P370054,0.6096576097279843
P392871,0.6095791248181549
P390311,0.6094219256551916
P400389,0.6090496782831059
P402152,0.6089214906933114
P402151,0.6089214598795363
P432610,0.6088805830721156
P070616,0.6088577683383436
P040338,0.6086816240221586
P342054,0.608448010177653
P462029,0.6081472691598249
P340055,0.6079842310819037
P330101,0.6078474594254188
P100251,0.6077433788900299
P470140,0.6075631764077036
P402209,0.6073021621078568
P040105,0.6072232557094939
P462372,0.6070610717581574
P070556,0.6070000989209546
P340035,0.6068670313548492
P470093,0.6066176261166714
P370300,0.606605705851345
P030178,0.6065872309759918
P400218,0.6065640656617574
P100346,0.6065285001740081
P390161,0.6063910755557684
P390157,0.6063910755557684
P390160,0.6063910755557684
P374065,0.6060592425930367
P460295,0.6059274913850061
P100547,0.6058910998741442
P400158,0.6058059791387376
P373452,0.6051692093030685
P020144,0.604488164797606
P430048,0.6044138977072391
P340057,0.6043716283388096
P462037,0.6043225260593665
P342690,0.6042718315806055
P460294,0.6042527987544712
P392156,0.6041883005812843
P382246,0.604114702177366
P382524,0.6039881859175765
P512001,0.6039854321355999
P400316,0.6039837644612542
P100194,0.6039837415241666
P100005,0.6039837161082509
P100198,0.6039836934569115
P100205,0.6039836635267255
P040273,0.603586643444751
P382025,0.6033356193541111
P370260,0.6031852838628781
P382011,0.6031543133271642
P050016,0.6031414296326865
P373203,0.602909578888667
P422042,0.6027682859486129
P320015,0.602650736347753
P340131,0.6026158578667349
P070587,0.6024831620757625
P370608,0.6021661375939845
P460166,0.6021160950095827
P330035,0.6018283831074625
P472031,0.6016999095681558
P360027,0.6013538111171998
P380147,0.6013141672582918
P500006,0.6009080885107527
P470139,0.6006487167002609
P382009,0.600537884691555
P400391,0.6004786016969081
P390125,0.6003285855634484
P342582,0.6000478480619197
P400309,0.600009206774748
P462652,0.60000869787688
P342092,0.5995700777045552
P090177,0.5995430334409819
P080010,0.5994899532197489
P342679,0.5994797830356134
P040071,0.5992799181367945
P433872,0.599237698727386
P150112,0.5986717255153589
P460297,0.5985106237159276
P370616,0.5984389057585129
P462040,0.5984168926061819
P460269,0.5982465740449718
P462022,0.5982465682722158
P330009,0.5982399030156621
P040156,0.5982064811191947
P070394,0.5981782873381788
P100254,0.5980722284372922
P342766,0.5980616936647264
P332127,0.5979726140735316
P472300,0.5978728327005683
P322054,0.5977439612761556
P070555,0.5977258287213173
P010100,0.5974212402095718
P460305,0.5969304459660733
P462003,0.5966531900087055
P100382,0.5963088474547334
P492042,0.596246333354726
P020184,0.596065279013798
P100004,0.595498449791731
P040139,0.595361141317719
P100192,0.5952143032429613
P040159,0.5950667366509517
P180001,0.5950140926329518
P060016,0.594838683594198
P432405,0.59472045818102
P370546,0.5943567858406682
P472180,0.594311477752383
P070181,0.5940401814778287
P090023,0.5938317164744271
P392736,0.5938316911075395
P392002,0.5938316347682752
P090104,0.5938316240792025
P090011,0.5938315864261664
P472107,0.5937876537065785
P374216,0.5937467897000082
P392843,0.5936037342536983
P400245,0.5935904030503063
P090148,0.5934426521811763
P512228,0.5932715435129486
P200007,0.5932481998427296
P470092,0.5932040576580708
P100391,0.5928742229202293
P370653,0.5926589406454763
P422041,0.5923286043026605
P040152,0.5922998275185571
P030194,0.5922477235830672
P170069,0.5920746744919378
P070019,0.5920261299939927
P080019,0.5912919905862952
P080019,0.5912919905862952
P140026,0.5912328971673037
P382001,0.5910990775469487
P100519,0.5908434230287658
P330084,0.590684216977508
P030065,0.5905708606582156
P520021,0.5904444379749901
P390001,0.5903371222417708
P382006,0.5902290698918917
P370519,0.5898900638555513
P382353,0.5896459086338334
P070092,0.5894440270764786
P090173,0.5893915269615199
P312025,0.5892116931845632
P174481,0.588944999195612
P342468,0.5888402206191019
P462207,0.5886138043414524
P100657,0.5884832087126382
P160002,0.5882482814452622
P090357,0.5880069204138203
P080054,0.58777569120131
P080055,0.5877755605154372
P450069,0.5871691158203242
P400308,0.5871497158829009
P400290,0.5871397132095127
P150011,0.587066188210956
P460049,0.5870087042479277
P390360,0.5867163627503577
P342453,0.5866433872859765
P332199,0.5865791076116647
P322204,0.5864624595649472
P044522,0.5863547626737464
P332409,0.5859343954537237
P050015,0.5859276656243884
P382355,0.5857764964673368
P030106,0.5856888332517317
P100253,0.5854164674981517
P100434,0.5852568093733093
P040255,0.5852216668339781
P070319,0.5851057244581014
P462180,0.5847764867547552
P400209,0.5846846353650132
P342433,0.5846448937037076
P372483,0.5842809791484296
P030071,0.5842194851938682
P342256,0.5840548838488426
P462532,0.5840043303001705
P372602,0.5830800394914138
P332352,0.5830185976142797
P400299,0.5827167403048215
P330130,0.582150492291283
P330131,0.582150492291283
P460267,0.5820944040679367
P462036,0.5820943136678527
P040137,0.5820447063104114
P392157,0.5818614285894181
P512239,0.5816944570065947
P100006,0.5816568467210816
P100012,0.5816567953355917
P100206,0.5816567929793272
P100199,0.58165677354162
P460197,0.5816170491763872
P392583,0.5815558197622543
P412146,0.5813352473167919
P462575,0.5813053337005588
P432393,0.5808928596139701
P370208,0.5808864251161964
P380066,0.5808271961725431
P070576,0.5801562329699209
P462139,0.5800948375756328
P070177,0.5800783958528213
P510002,0.5792577377490363
P400223,0.5791957575633608
P342578,0.5791127250998218
P382008,0.579099554179038
P380153,0.5789872619383039
P440004,0.5787272981134814
P472035,0.5787125033242564
P470069,0.5781762427653192
P462667,0.577853656645584
P070144,0.5778482536239338
P500002,0.577804849604769
P380048,0.5773077010608665
P090087,0.5772160763304085
P040019,0.5770153272352431
P330042,0.5768800424959734
P084418,0.5768311635589103
P373130,0.576631376840085
P402083,0.5765627451001403
P372097,0.5763483575236533
P380049,0.5763275974313539
P370219,0.5761222972985207
P370136,0.5760986510426098
P510047,0.575966248958431
P460321,0.5759440613810325
P040157,0.575879542656791
P372231,0.5758512816217062
P462523,0.5758445943937202
P100255,0.5757453149774119
P370091,0.5756633478769033
P330062,0.5753672527216417
P432378,0.5752737744361927
P342245,0.5751438440357306
P342726,0.5749836244231799
P382324,0.5744865182084075
P362004,0.5743437848119807
P070566,0.5741545122840671
P370137,0.573806768716955
P512229,0.5737657790874002
P342540,0.5735291096549794
P373201,0.5732960704955808
P100011,0.5731715364590785
P462498,0.5730961079995112
P400083,0.5729952319861915
P462604,0.5728794993288762
P040265,0.5727441330941226
P020185,0.572671985470186
P433258,0.5725762781139948
P330144,0.5723075827317443
P472106,0.5721241495109057
P380117,0.5719280086452943
P373836,0.5719072572439869
P412110,0.5716454520618738
P412111,0.5716454187233699
P090024,0.5715047989851059
P090386,0.5715047843866741
P090481,0.5715047640156209
P090237,0.5715047584880042
P030080,0.5713474893311561
P090149,0.5711155856265031
P040260,0.5710753862117879
P330034,0.5710749154532804
P200008,0.5709212424505262
P070575,0.5708948864807519
P320021,0.5702390292647472
P400095,0.5701450545928877
P070267,0.569959781208463
P100246,0.5697953594217767
P160004,0.5697844551762137
P070024,0.5696783613439096
P340120,0.569334643480659
P470149,0.5691658060571276
P402115,0.56903863572394
P080021,0.5689650567532364
P140023,0.5689060234034512
P200014,0.5688604592654924
P512230,0.5687973429370485
P373691,0.5686428364679843
P040076,0.5681175152826784
P390002,0.5680103612676373
P462148,0.5680071010420962
P080101,0.5678903034979419
P382144,0.5678643847331031
P434111,0.5677175002189923
P090544,0.5677020907905128
P330047,0.5676744605415665
P370501,0.567563167538893
P380063,0.5671731299596812
P370310,0.5671423017929159
P390191,0.5670646024880827
P070097,0.5669732202149299
P100126,0.5669690285604357
P170031,0.5669057070562343
P170031,0.5669057070562343
P340164,0.5666577542590944
P370322,0.5664071531471646
P460175,0.5662554421976276
P030168,0.5660132737608361
P160031,0.5659213161968837
P470134,0.5656713610592756
P382266,0.565437655691695
P030199,0.5652359524089255
P040330,0.5651069487065927
P060032,0.5650024051066277
P070032,0.564970597781978
P390312,0.5647681236135151
P422038,0.5645657476626051
P332273,0.5645579998695408
P462462,0.5645522786984566
P470056,0.5642777591521392
P390073,0.5641892510214799
P400136,0.5641431046154227
P340066,0.5641133584446555
P373817,0.5640427448539004
P342435,0.5639814753550865
P080176,0.5639366921419604
P362015,0.563518164538751
P030049,0.5634563964091077
P392571,0.5633743934795867
P510055,0.5633089255905337
P402459,0.563240432300598
P150084,0.5630925261437744
P100698,0.5630895267170791
P040117,0.5630199548204209
P332184,0.5628144171241771
P342246,0.5622842351623719
P332030,0.5621840772096178
P373866,0.5620188454035127
P050028,0.5620055197355089
P460229,0.5618111284118703
P340171,0.5616543176036831
P020040,0.5612832021493153
P100390,0.5611056343321079
P040127,0.560935371019349
P332414,0.5608212254827334
P332351,0.5607904448193741
P340153,0.5604754375396304
P100203,0.560389776458901
P090410,0.5602886965451812
P462497,0.5602366237317116
P462563,0.5602365191584133
P460176,0.5601421097305613
P402206,0.5599259449583154
P020181,0.5598876762673743
P040196,0.5596351977266989
P100015,0.5593299681062818
P100007,0.5593299312281671
P100013,0.5593299196175714
P400317,0.5593299120612766
P100195,0.5593298944621281
P100200,0.5593298773990705
P100174,0.5593298708699238
P100640,0.558924454376752
P502007,0.5587814820417816
P462459,0.5587469879787519
P472045,0.5587258827464487
P030103,0.5585715748726475
P382614,0.5585003368036395
P040259,0.558215784634375
P210026,0.5582000672474935
P360001,0.5576873635097437
P090343,0.5574512123092197
P030016,0.5571677323282139
P090346,0.5571207300440013
P433446,0.557043523897299
P492004,0.5570323351852021
P392478,0.5565235725210997
P470137,0.5563195505363872
P472008,0.5558493144585308
P040313,0.5557485507837568
P342704,0.5557195811149357
P373450,0.5556287180102758
P492035,0.5555527730932445
P070146,0.5555213864289488
P500003,0.5554571075233217
P400310,0.5553555148218359
P412042,0.5553121382487167
P462144,0.5550762394294736
P180029,0.5550261161103967
P322205,0.5549794915768552
P390119,0.5548922515038377
P090088,0.5548891583009936
P430333,0.5548394712875826
P400207,0.5547775140062644
P452044,0.5544838189808549
P374000,0.5544653601781159
P090290,0.5544392903761067
P382249,0.5542231023397394
P100341,0.5541740733176883
P470052,0.5539471089006692
P360011,0.553861787702672
P422032,0.5538224258058754
P342721,0.5537198159514288
P210009,0.5535050638898338
P510001,0.5534063998351139
P332225,0.553258359771349
P170071,0.5530071990940382
P470046,0.5527767408612916
P470046,0.5527767408612916
P462458,0.5524062247268354
P070503,0.5523515350974433
P320061,0.552323192774684
P462061,0.5522855149237598
P330010,0.5521427904052841
P332025,0.5518529481328933
P502019,0.5516374752836397
P070493,0.5514863663645226
P210007,0.5514053726134536
P392005,0.5513450260033439
P462648,0.5513428648066685
P332296,0.5513141730756965
P040170,0.5511685149324304
P080145,0.5510746004228845
P462501,0.5509384562043036
P100014,0.5508446382182641
P020129,0.5508148386460334
P070533,0.5505836869398648
P400298,0.5505604719804221
P462196,0.5505144434439511
P470107,0.5501236004548542
P520029,0.5499850138282237
P332185,0.5496176778607545
P110124,0.5495107125329205
P110123,0.5495107125329205
P470049,0.5495037081128387
P362003,0.5494935472240605
P070171,0.5493863251345681
P402205,0.5493205906956982
P090015,0.5491778360685973
P090018,0.5491778212818073
P090106,0.5491778065275936
P373539,0.5489031337363759
P372499,0.5488900913519764
P040282,0.5488654297397833
P090150,0.5487887232518124
P070584,0.5485678866757309
P034596,0.548508796758725
P462564,0.5484151320626257
P320007,0.5483812463189099
P100695,0.5483799493748107
P340163,0.5481753190812044
P030159,0.5479849876768126
P370286,0.5479029883534486
P134413,0.5477593946268023
P040060,0.5476460081981784
P100119,0.547570944452866
P462408,0.5475209983437055
P160006,0.5474575095699745
P472303,0.5472753267887416
P380027,0.5472380701855046
P014362,0.5469073715605219
P010074,0.5469073715605219
P010101,0.5469073715605219
P392633,0.5468750858503243
P080024,0.5466381280928678
P400288,0.5465468329235714
P382142,0.5465419452964051
P200013,0.5465335181442474
P402199,0.5463519790463502
P520006,0.5462125862323561
P520007,0.5462124533205786
P462366,0.5461744817183551
P382394,0.5459269498276589
P422039,0.5459180740861722
P090467,0.5459151146469714
P373864,0.5459096835940852
P322214,0.5457744811028437
P332251,0.545764898083323
P390003,0.5456832724819627
P412090,0.5454486421031032
P370520,0.5452361727018677
P422047,0.5449742186365303
P160003,0.5449342196656423
P402427,0.5448835406782158
P110164,0.5448458878610896
P332319,0.5444561885741127
P400349,0.5443827293085062
P174482,0.5442910193616196
P094571,0.5439994796455065
P040324,0.5439820315610009
P402015,0.5438293175628699
P134431,0.5435563637468946
P100442,0.5433084581065735
P452014,0.5432582695418235
P080056,0.5431217582904051
P100393,0.5428681337760279
P412004,0.5428258957134726
P332401,0.5428059775601823
P470053,0.542658022413433
P400306,0.5425742158148731
P462006,0.5425428938379615
P332297,0.5424536843782201
P390313,0.5424413138849289
P030187,0.542306823590001
P392354,0.5420252739107756
P373200,0.54181326303409
P400307,0.5417404580577428
P380026,0.5415670782312303
P332354,0.5413677115670583
P322071,0.5412105154026825
P412015,0.5411978608505832
P412019,0.541197784058881
P100169,0.5410980643947957
P040216,0.5410817942884361
P330097,0.5410510332716708
P040138,0.5410072631895481
P110064,0.5409860053974215
P373870,0.5409442864086245
P380155,0.5408972801464116
P460293,0.5408961339364429
P380152,0.5406446292956245
P020192,0.540521811054192
P332348,0.5404853750551231
P020062,0.5404225434362859
P400141,0.5402672004881401
P322084,0.5400760053290365
P462651,0.5400537798556397
P090076,0.5397382166487285
P090075,0.539738193208013
P030166,0.5397225227913481
P342030,0.5393275400453992
P170020,0.5391088193435134
P470105,0.5388344701574325
P150018,0.5380902835764445
P400300,0.5380628769666833
P090610,0.5379253131836403
P332372,0.537767328802263
P380133,0.5373567207380118
P460268,0.5373416535464514
P392575,0.5371655572154548
P040149,0.5371180201012694
P100008,0.5370030612205638
P100669,0.537003053134517
P100201,0.53700304127253
P100207,0.5370030358979978
P100021,0.5370030298564972
P100638,0.5365975034274646
P460096,0.5365938642298985
P100518,0.5364443818031402
P342364,0.5363699898974316
P200020,0.5363624068289105
P380067,0.5361734295994568
P330147,0.5358997604039454
P174327,0.5358626152074579
P374067,0.5358303225763806
P374067,0.5358303225763806
P134462,0.5357607019293582
P460035,0.5356041057564801
P460230,0.5355380186542875
P070160,0.5353917142568304
P370016,0.5352623307358358
P392870,0.5352009309543323
P100532,0.5345419043952361
P510050,0.5345401947219355
P100398,0.5343785678381332
P050020,0.5341268763286096
P340058,0.5339318473022614
P040329,0.5336239393842434
P452040,0.5333455513758499
P472019,0.5329402585950527
P054499,0.5328843635067666
P380074,0.5328513241163032
P372808,0.5328132002187449
P340069,0.5326733477610046
P470086,0.5326092752172165
P090089,0.5325621887943983
P332111,0.5325005147198267
P070013,0.5324158401976713
P382229,0.5324075485838398
P322057,0.5322898442915739
P090473,0.532112327138138
P460180,0.5321007942178269
P460134,0.5319627297210228
P020033,0.5318704082893754
P510054,0.531826005887976
P342184,0.5314359396058665
P030062,0.5311680775172244
P472004,0.5311505679501283
P070591,0.5311086310170459
P020099,0.5308225014279857
P200012,0.5308108962295869
P134430,0.5306966683403612
P472036,0.5306802716743241
P462403,0.5306331963803943
P342523,0.5305473849444543
P322026,0.5304677003840366
P460173,0.5301971143903577
P140015,0.5295136602441551
P020032,0.529453542278638
P150138,0.5293365866386154
P030173,0.5293017277581813
P450043,0.529211070191841
P140011,0.5290767753186191
P210042,0.5285772002081417
P100019,0.5285177116319495
P512045,0.528510153052976
P342238,0.5284120627616583
P020151,0.5284046971625533
P392577,0.5283658670056407
P442009,0.5283226545044808
P090235,0.5279107242691005
P332380,0.5278176097624157
P510005,0.5277432589941942
P210027,0.5277432589941942
P050003,0.5276624206212743
P090277,0.5274855870720037
P380118,0.5272741994987925
P090623,0.5270653977997931
P100524,0.5270594723777724
P040021,0.5270137730799483
P090019,0.5268509767509811
P400264,0.5267651215329819
P362002,0.5264253787091007
P070588,0.5262409198710419
P080004,0.5261512926528545
P510058,0.5260347087366735
P400226,0.5258934457168525
P134320,0.5258064568167629
P010050,0.5255938662870223
P400096,0.5254912030066249
P040279,0.5253907343776805
P040158,0.5253190303759591
P460113,0.5252759579927562
P080025,0.5251802228031311
P100102,0.525150395515074
P160009,0.5251306030229059
P330073,0.5250561093279503
P070030,0.525024515641061
P100710,0.5250220974335469
P400244,0.5248893508843159
P470130,0.5248365238332008
P320028,0.5247368891701003
P080027,0.5243112272425378
P200005,0.5242065533560728
P430358,0.523873584854486
P462005,0.5232110076145975
P332323,0.5231377439384395
P330048,0.523020620806594
P370317,0.5227312048167775
P160032,0.5226073197794763
P070093,0.5224632793200981
P332190,0.5224134478362191
P332189,0.5224134478362191
P332188,0.5224134478362191
P400179,0.5223764900748049
P020039,0.5222993354509277
P332151,0.5215403395457878
P080002,0.5212814898780999
P342634,0.5210264486942723
P332444,0.5209411931844372
P400176,0.520587474425898
P030053,0.5197213833988865
P370318,0.5197060418228671
P373747,0.519644985507087
P470057,0.5196238435498088
P470063,0.519623822594303
P390436,0.5194722388143278
P040340,0.5193602651016969
P090575,0.5192198309925594
P030169,0.5189804796610417
P110065,0.5186591040469328
P100271,0.5184227085119264
P100344,0.5182808161458196
P472211,0.517990796782958
P460179,0.5179717891359368
P400289,0.5178685705438213
P040116,0.5176107216654313
P100453,0.5174631916740381
P360034,0.5174471063746
P400006,0.5173698928349577
P342036,0.5170006804324991
P100402,0.516922643704279
P462636,0.5169221744024215
P462448,0.5166476137369896
P160001,0.5166137551789033
P330090,0.5164311894269848
P342765,0.5160204191756252
P470084,0.5157067669086761
P332008,0.5155674317611466
P512054,0.5155470405635891
P320065,0.5150788564357215
P320042,0.5149879036536054
P342363,0.5148684800940537
P100168,0.5146761673843945
P100040,0.5146760908690131
P100009,0.5146760843999253
P100220,0.5146760836436867
P100202,0.5146760715767396
P100213,0.5146760521904655
P100208,0.514676038839374
P400318,0.5146759820969407
P373429,0.5146207148375962
P332204,0.5145821909126406
P472011,0.514396637342293
P100641,0.5142706294961246
P150086,0.5141166960962176
P382021,0.5138464951089484
P040075,0.5137070983578639
P030015,0.5134225004018114
P070614,0.5134146798329864
P160024,0.5132772822748318
P110200,0.5132568275313286
P020191,0.5132055277558955
P370066,0.5130648692673407
P320052,0.5130500970737893
P040258,0.5128065393725421
P462041,0.512605099167292
P342158,0.5124508735793698
P392512,0.5121665240847371
P490002,0.5121096207768107
P472102,0.5120808932838968
P392684,0.5117304416122282
P472009,0.5111953706579084
P322233,0.5111731044000933
P320011,0.5109391753550623
P320019,0.5108425353255394
P400311,0.5107015764888927
P040299,0.5106922120065764
P050031,0.5105574519686082
P090093,0.5102352901234519
P502018,0.5101950194636291
P100250,0.510108494675101
P070056,0.5100889361015191
P020002,0.5100292852514039
P400058,0.5100073472422455
P030171,0.5100002940455035
P342497,0.5099256975464914
P090442,0.5097854306650003
P400284,0.5097809079168613
P030068,0.509729136685096
P330063,0.5095716931657429
P342340,0.5095002210679809
P100387,0.5094459228566612
P374004,0.5092943947005338
P330065,0.509262832127346
P360012,0.5092079245030978
P373493,0.5091364013460619
P372232,0.5088705436639229
P020100,0.5084956289324098
P332004,0.508371866452087
P472037,0.5083534347209933
P070142,0.5083520058467942
P070156,0.5082386392154954
P090336,0.5082248769730005
P312030,0.5076121258261106
P470054,0.5075258987152391
P342331,0.507319730687022
P400392,0.5072613020409965
P462238,0.5070338171867941
P450064,0.5068840997461163
P030036,0.5067334906359825
P460324,0.506542615586118
P100022,0.5061907621847321
P342499,0.5060536311059528
P020098,0.5059723463709914
P332182,0.505383894092841
P030175,0.505024503611931
P460325,0.5049527198300483
P070172,0.5047324962306882
P100526,0.5047324826205241
P312015,0.5046583670345663
P020007,0.5043752157019858
P380050,0.5043073756362105
P470112,0.5041109444708766
P080001,0.5040676758913617
P070577,0.5039140933376821
P430216,0.503898239931822
P330085,0.5038795807122345
P080012,0.5038243898317284
P400031,0.5035665651330912
P342119,0.5033539045399673
P090570,0.5031493867319689
P372108,0.5031127098962985
P412095,0.5029952888082966
P050006,0.5029951793063357
P040061,0.502992122190208
P070014,0.5029366436379001
P080022,0.5029030747114456
P080028,0.5028532487764574
P160010,0.5028037180535796
P160011,0.5028036836912398
P340001,0.5027973786223362
P400357,0.5027266760144924
P332452,0.502475797814967
P050017,0.5023310193095714
P382015,0.502028102339477
P080164,0.5019842537102018
P020190,0.5019497659275347
P200002,0.50187964115054
P044460,0.5017536346519311
P402200,0.5016981330232994
P372111,0.5016800115527665
P110161,0.501417207430177
P382111,0.5012909356091194
P382024,0.5012909356091194
P370848,0.5011327731496591
P510046,0.5010748632748656
P040213,0.500326879458574
P380033,0.5001353879718986
P090002,0.5000838354993307
P460306,0.5000718211302825
P460137,0.49998255006213926
P342477,0.49995047717419894
P400350,0.4997287806393293
P170034,0.4996675795902048
P170034,0.4996675795902048
P174483,0.4996371963963949
P040118,0.49947133697865875
P070378,0.4990961945435818
P084391,0.49900930696394385
P084390,0.49900917086403984
P370292,0.49888053687072353
P080057,0.498467914639126
P080058,0.4984679086983149
P432033,0.49842989761805767
P433259,0.49816726048538496
P030014,0.4975780341897753
P030014,0.4975780341897753
P100249,0.49745272649980954
P470062,0.49729688206696226
P034424,0.4971645346338939
P462371,0.49713373457673593
P332371,0.4965543175512642
P392359,0.49642349238597033
P342299,0.4963900977717008
P470089,0.4963839197758828
P110066,0.4963319877435998
P100272,0.49609569996239905
P490016,0.4957341596955315
P400294,0.4955416256312162
P020013,0.49536497544573854
P412136,0.4952409602975657
P210046,0.4951654604854
P340155,0.49496740230154346
P330154,0.49485162753937684
P342031,0.4946738636687591
P070309,0.49451926322228446
P034597,0.4945059337250882
P100042,0.4943123419948196
P500039,0.49429700117837394
P160079,0.4942868171547383
P400159,0.49417159779507286
P502023,0.49409499155188363
P332068,0.49378444010408024
P412164,0.49367086815214006
P100247,0.4935531846368054
P400301,0.4934090637622577
P472137,0.4932250758110377
P170073,0.4928218407275132
P400258,0.4927964625890042
P020035,0.492685851649755
P520001,0.4926330067873368
P070006,0.4924971380886141
P400338,0.4923492380123351
P100216,0.4923492148087689
P100185,0.4923491853236225
P100214,0.4923491829263129
P100230,0.49234915245923483
P482034,0.49232500207834473
P100639,0.49194366796116723
P500041,0.4919276816852809
P462055,0.49177045294360744
P400286,0.4911652634411676
P412171,0.49113177159081445
P070608,0.49108779417254667
P080097,0.49093093646973773
P080097,0.49093093646973773
P070164,0.4907379357889131
P100130,0.4907268319242297
P100127,0.4907267762226812
P090221,0.49062283869909207
P330176,0.49041988728898084
P382233,0.4900717648431783
P010051,0.49006365507015537
P100533,0.4898879721504955
P100811,0.48987324420350287
P050007,0.4897427977133518
P490006,0.4896217273165687
P472064,0.4893798626367828
P482037,0.48933236835628513
P342318,0.4892857759815399
P090272,0.48916832043233954
P332037,0.4890896942266076
P320051,0.48819991510167204
P040163,0.48816974037203215
P490001,0.48813598304421746
P460097,0.4880773641114181
P090094,0.48790839223529475
P342133,0.48784396806902564
P070064,0.4877619827606548
P332045,0.4873533717464379
P460242,0.4863848791263608
P460063,0.4862598089779752
P214593,0.48623810669392054
P372072,0.4861782455905109
P020101,0.48616870945292967
P080099,0.48612449032088145
P174328,0.48602641342231745
P010001,0.48578139824622624
P010001,0.48578139824622624
P472134,0.48576908137963215
P332455,0.4857092832099401
P134429,0.4852874981585308
P342297,0.4851410689475403
P020108,0.48504105319339463
P330177,0.4845996893234211
P150101,0.4845571811497962
P400283,0.4844683734174806
P160007,0.4841506601818575
P070075,0.4840084359740616
P100024,0.4838638386348366
P460094,0.4835843402082718
P090339,0.48331306801030327
P373356,0.4831377078476651
P400379,0.482801583851255
P482035,0.4827144109198626
P380131,0.48271202286890513
P400378,0.4825198373733567
P462460,0.48250482388743754
P100520,0.48240556637258863
P370082,0.4824055642096201
P470010,0.482265731852892
P370238,0.482117174385717
P200019,0.4820954867847435
P020009,0.4820482735600864
P490005,0.48197694192823753
P210001,0.48195787175736987
P020014,0.48164412858757344
P080018,0.48149744847391274
P500001,0.4814875277525312
P070238,0.4814500199970515
P070714,0.4812696180423523
P400390,0.4812396163276631
P090517,0.48092122389501324
P400097,0.48083733350407376
P090510,0.4808224977397916
P080029,0.4805263056081339
P382215,0.4804908672007293
P160012,0.48047676221641417
P050002,0.4803266853608933
P100068,0.4802871702226774
P392475,0.480281430323923
P100340,0.47976990059697355
P140013,0.4795983554393889
P080177,0.479400444962514
P070157,0.47879399372995685
P030067,0.4787685685032951
P472288,0.4783974313760744
P330049,0.4783668043858895
P020177,0.47823796450958034
P090085,0.47816184085459656
P370314,0.47782625545367674
P020059,0.477632722704338
P390356,0.47760117521057033
P070012,0.477171733088654
P330069,0.4767903482266361
P330109,0.4766567729730292
P322056,0.4758845010547136
P210006,0.47516323333046256
P470013,0.4749699723509496
P470121,0.47496993582827446
P412127,0.4745735882332357
P210020,0.47446708148609634
P342038,0.47443176717321534
P070392,0.4742962955988924
P030161,0.4742043783167163
P110068,0.47400514823902395
P400197,0.47396864283899176
P050005,0.4735869587377176
P030172,0.4733045360362207
P400395,0.4730848451954752
P030148,0.47288681620674966
P100456,0.4728531670786884
P350010,0.47252902473506697
P100429,0.47243622548494874
P100429,0.47243622548494874
P342032,0.47234696092981837
P380051,0.47232721630626134
P382231,0.4720232753994207
P460212,0.4720213025420289
P462145,0.4719347404361999
P402477,0.4714930181992623
P070055,0.4713576946136595
P510025,0.47127194578192233
P400302,0.47108209179864463
P010052,0.47050141647327565
P020030,0.47015366728119495
P100016,0.4700223321424118
P100167,0.470022329304663
